Palabra,IDF_Colima,IDF_Yucatán,IDF_Morelos,IDF_QR,IDF_Jalisco,IDF_Guerrero,IDF_Tamaulipas,IDF_Chiapas,IDF_BCS,IDF_Veracruz,IDF_NL,IDF_Guanajuato,IDF_Puebla,IDF_Tabasco,IDF_Mexico_City,IDF_Sonora,IDF_Mexico,IDF_Oaxaca,IDF_Coahuila,IDF_Michoacán,IDF_Sinaloa,IDF_Querétaro,IDF_Durango,IDF_Zacatecas,IDF_Chihuahua,IDF_Hidalgo,IDF_BC,IDF_Campeche,IDF_Tlaxcala,IDF_SLP,IDF_Aguascalientes,IDF_Nayarit
horrible,7.482451828654308,7.572315067778982,7.76739107194869,7.605435991005168,7.8225146193133135,7.840279113857223,7.652455476026146,7.979641737782247,8.011326695155502,7.7815642269581895,7.946218939261426,7.9564396174464065,7.512253034547464,7.617218561192027,7.746757049083396,7.934814427096143,7.930768012968628,8.41113323761297,7.965135890356607,7.847739846572151,7.640180798213416,7.899774801564912,7.563573399290871,7.856862906720835,7.630577839175442,7.72415290228846,8.244533591206412,7.984451734854121,7.841615476477592,7.627796392224757,7.546110020274741,7.482087463556454
siendo,6.720311776607412,6.670076089360478,6.588736075607043,6.685071933743377,6.549160669374018,6.7842264396079095,6.908015001078651,6.4681842337083495,6.689570855173183,6.625132367401254,6.573910820116275,6.619977630074391,6.529842753538419,6.577795143914249,6.647125911626183,6.520349189009556,6.61116502634741,6.706385145374545,6.655214508021291,6.577277300977381,6.498083397605567,6.672987319472805,6.48743396647482,6.6109259032958665,6.644761044652676,6.520180097962524,6.406254106343465,6.839319430551119,6.529429087511423,6.423823587898821,6.508122353423066,6.7348730617262325
bella,7.231137400373402,7.669953537342899,7.1612552683783735,7.454205021281244,7.388339405322718,6.949306189967358,6.985976542548363,7.0767740262402326,6.912714406487392,7.263621135423335,7.604469645539369,7.263292436886461,7.20887205255258,7.806460560830556,7.32812719388402,7.661521092096462,7.130648712856515,6.743426417054894,7.084777167708515,7.1545926660122054,7.544870618409091,7.48579900378884,7.180581147034766,7.500187962782102,7.482157834057168,6.794616943664284,7.194711466707735,7.03999012601327,6.049856007249537,7.979194279062646,7.894416714542957,7.733401891837359
modo,7.030466704911251,7.085019941423186,7.138782412526315,7.370121904070703,7.286759612504797,6.828678202178743,7.338797917171105,7.191184377417977,7.318179514595556,7.329579103215132,7.386603151326003,7.277278678861201,7.237309987873113,6.995530344614227,7.256321381020454,7.256055983988297,7.190367947558138,7.312520948944861,7.364362029927677,7.2191311871497765,7.149557881764944,7.16888729302212,7.563573399290871,7.375024819828097,7.111784045760274,7.099998593215466,7.114668759034199,7.445455234121434,7.70808408385307,7.340114319772976,7.288280910972641,6.8460986968364566
feliz,4.833242127575032,5.120909087721026,4.782130098261994,5.054716122647596,5.247163979372162,5.1618293825313035,4.99662235690605,4.726686599261184,5.066887715989061,5.078287304608637,5.045611677471235,5.108627473969038,4.2853085829502895,5.135189611231643,5.246424628756333,4.960743650323331,4.9778758980911295,4.729782049919825,5.094566759756622,5.051984065050835,5.224267019912367,5.264387200838616,4.699469568215317,5.054946569386534,5.2110989947098965,4.804581989700033,5.098740623076688,5.062827433453852,4.744100508613659,5.130619649844942,5.323077558982649,5.074141854904581
libro,7.030466704911251,7.308163492737395,7.184244786603073,7.489923103883323,6.984972933871474,7.178880631611858,7.76368111113637,7.02413029275481,6.794931370831009,7.242567726225503,7.89215171799115,7.36557128600688,6.991351758792732,7.617218561192027,7.0294395075956375,7.071321880788958,7.388193690888057,7.130199392150906,7.502512368408494,7.123821007345452,6.998326912041021,7.692135436786668,7.327184621226641,7.051237742734199,7.135881597339335,7.3411606500323545,7.099401286903411,7.627776790915388,7.014936903293124,6.796498873183994,7.012027534344483,7.482087463556454
compañeros,7.231137400373402,8.075418645451062,7.900922464573212,7.941908227626381,8.002896311289442,7.393992011228804,8.154547419823382,7.691959665330466,7.318179514595556,7.875090284969013,8.12854049605538,8.36190472555457,7.892716840450211,7.583317009516346,8.011264280848865,7.683499998815237,7.997459387467301,7.6226758772487,8.025760512173042,7.442274738463986,7.905883963946422,7.874456993580623,7.706674242931545,7.605548478439929,8.210396334428385,7.174106565369188,8.293323755375845,7.532466611111063,7.148468295917647,7.457897355429359,7.2012695339830115,7.281416768094302
mentiras,7.125776884715576,7.837007622006064,7.0334218968684885,7.471904598380645,7.413818490623703,7.668428856930563,7.652455476026146,7.691959665330466,7.788183143841292,7.632528647797702,7.584925049466399,7.550974509338242,7.286581036879896,7.688677525174172,7.184087823661082,8.05617528410041,7.310075911624105,8.005668129504805,7.466144724237619,7.2191311871497765,7.280178064182009,7.358643828303593,7.327184621226641,7.500187962782102,7.323093139427481,7.387680665667247,7.762695504313674,7.850920342229599,7.9957661563048505,7.627796392224757,7.012027534344483,7.376726947898627
fuerza,7.636602508481567,7.749996245016435,7.390096840807221,7.307601547089369,7.494398977283042,6.875198217813636,7.576469569048224,6.627248928338037,7.1463292576688975,7.352568621439831,7.345146437647657,7.350303813876091,7.276530701026394,7.373596478534277,7.373402415946008,7.429719478039138,7.3757711708895,7.0001462639027086,7.853910255246383,7.484834352882782,7.234715690105252,7.468991885472458,7.052747775524881,7.094722854673938,7.294105602554229,6.966467200590944,7.377033023501689,7.157773161669653,7.148468295917647,7.457897355429359,7.121226826309475,6.971261839790462
últimos,7.482451828654308,7.273072172926126,7.649608036292306,7.248761047066435,7.5156011849336455,8.415643258760785,7.824305732952806,7.320396108897983,8.011326695155502,7.530249798677284,7.376076738339016,7.396823829510984,7.3384061047444815,7.583317009516346,7.525450045576488,7.852576328859171,7.635053768819583,7.769279351440575,7.332613331613096,7.787115224755715,7.7832816418540895,7.343828742518452,7.4990348781533,7.682509519576057,7.553616798039314,7.254149273042724,7.575483962225528,7.532466611111063,7.48494053253886,7.368285196739672,7.671273163228746,7.887552571664617
hambre,7.348920436029786,7.5493255495542835,7.649608036292306,7.526964375563673,7.775112380418729,7.840279113857223,7.398221337641905,7.643169501161034,7.451710907220079,7.74647290714692,7.492551729335384,7.755768921984255,7.787356324792385,7.270942324474194,7.398990165894415,7.256055983988297,7.635053768819583,7.669195892883593,7.243001172923409,7.484834352882782,7.3524987257616345,7.802136332000996,7.632566270777823,8.128796622204476,7.111784045760274,7.29670888746152,7.600176574815899,7.850920342229599,7.389630352734534,7.522435876566931,7.2012695339830115,7.194405391104672
amor,5.477118259128194,5.447411152022389,5.377100398535538,5.412756876040623,5.614560325304527,4.992466970379855,3.7226959597392923,5.1117428357381405,5.238737972915721,5.265885918503436,5.728627059100773,5.5116800356718185,5.269659852181394,5.05758836520809,5.525030490852802,5.590265135003065,5.3071908686412685,5.1190069510051766,5.441762959740811,5.48453013176167,5.634206408415452,5.4995512390069505,5.404089149937499,5.593117647043053,5.377182990372168,5.239246252500459,5.7438785844502736,5.134571338312694,5.223177434065069,5.398180319097302,5.6171494295332005,5.459804335716566
mensaje,6.720311776607412,6.822655676955694,6.550995747624197,6.943379397515254,6.919909340524413,6.828678202178743,7.013375516736477,6.698707892320182,6.832671698813856,7.124784690569119,6.750614384606007,6.77778462110476,6.757736907611227,6.8256313078188295,6.784446843838907,7.120714636118535,6.879871197340186,6.8850769341179205,7.084777167708515,6.83613893489367,7.016026489140422,6.890507613232653,7.052747775524881,6.652890102394899,6.771916220137923,6.966467200590944,6.800419659197696,6.985922904742994,6.791793351978915,7.011610252800939,6.572660874560637,6.588269587534357
vaya,6.337319524351306,6.481484919552927,6.370733923793252,6.622058965914643,6.426558347281686,6.741666825189113,6.626602541640465,6.662340248149308,6.564407712219176,6.479039748903758,6.423792403816956,6.212082387112935,6.332624802119266,6.473654884661651,6.504092958952643,6.607360565999186,6.492105666331422,6.842517319699125,6.480861120876513,6.371833326762573,6.305179731481076,6.532898526302123,6.320379881811654,6.807040782222157,6.586773787002327,6.62554061362035,6.421521578474254,6.4040013592932725,6.60947179518496,6.3910337650758295,6.641653746047589,6.460436216024472
igual,5.844843039253512,5.653342574455477,5.934809608200379,5.738354515238514,5.814756806175693,5.500880047740461,5.9670316566141235,6.233344642630949,6.083435051602867,5.998773427712895,5.811614285790677,5.919557690185367,5.765808761531452,5.550792387624262,5.812270574347112,5.834170677765704,5.725215011525927,5.968786202243766,6.036175299615067,5.875396440448681,6.092618289497403,5.788784902150151,5.994957481377026,6.182886473149163,5.8321738272287185,5.740855221161526,5.795994585589288,5.923028698676963,6.073953558828598,5.758847284305571,5.804612385827574,5.7474864081683465
cumplir,7.348920436029786,7.807154658856383,7.54424752063448,7.970895764499633,7.5156011849336455,7.840279113857223,7.576469569048224,7.132343877395043,7.451710907220079,7.476182577407008,7.8408584236036,7.7787584402089545,7.550967546728154,7.893471937820186,7.475260301052632,7.618961477677666,7.573018377900131,7.279731126121869,7.160763074686438,7.62459629525794,7.863324349527626,7.671516149583932,7.227101162669658,7.765891128515108,8.016240319987427,7.541831345494505,7.733707967440422,7.984451734854121,7.48494053253886,7.704757433360885,7.671273163228746,7.887552571664617
4t,6.432629704155631,6.939066028800106,6.301054003155262,6.622058965914643,6.720671310063757,7.00194992345278,6.959308295466201,6.199055569152317,7.257554892779122,6.789636080878415,7.203400148904243,6.5983161332932125,6.520408721305061,6.565673783381904,6.396264176879491,7.159429148299226,6.423112794844471,6.554835247247344,7.243001172923409,6.415635949420966,7.212736783386476,6.488162632460732,6.339797967668756,6.286264827602999,6.771916220137923,7.136366237386341,6.6543270407002,6.496374679424288,7.302618975744905,6.934649211664811,6.15981565915485,6.788940282996508
hacer,4.9285523073793565,4.867370459234925,5.031941896658365,5.0311115648781755,4.955057120940024,5.079478347369484,5.099726229899384,4.9256405561042795,5.0868219308898786,4.917324609338873,4.9786575426741315,5.044692999965508,4.9443868057908045,4.9830995132173515,4.943674716280974,4.9291318226889835,4.9447602893066325,5.1115995097273155,5.0715014868256265,4.913218304063056,4.996372865839559,4.956686261496343,5.029876585333439,5.1615924322650235,4.930559809770496,5.02952572151839,5.010534604763992,4.939929297130698,5.008402132421376,5.048702527377055,4.967677312475917,4.951924222180332
pura,6.655773255469841,7.619943116768237,7.231872835592327,7.471904598380645,7.114909355578138,6.587516145361855,7.282708450520061,7.320396108897983,7.692872964036967,7.221948439022767,6.888557254206412,7.2494991147541255,6.976426108576057,7.155872994689406,7.148155814435019,7.01282567410735,7.065204804604131,7.102800417962792,6.948201632702765,7.442274738463986,7.0340449946431,7.132519648851245,7.136129384463931,7.237823698314611,7.111784045760274,7.254149273042724,7.114668759034199,7.2223116828072245,7.222576268071369,7.340114319772976,7.288280910972641,7.376726947898627
cara,6.537990219813457,6.489328097013954,6.479536783642051,6.52052254669522,6.546446963502422,6.408175216706038,6.665068822468261,6.593347376662356,6.723472406848864,6.523712188955351,6.353588145143707,6.627303670166465,6.57839597895541,6.473654884661651,6.5111789053421285,6.433916683237248,6.5205681309951835,6.619373768384915,6.655214508021291,6.415635949420966,6.552741810143432,6.6075093900932975,6.379803302282455,6.711730602417832,6.295576772443102,6.998215898905523,6.232810223581528,6.433854322442954,6.652031409603755,6.619568165024916,6.409031450778835,6.421215502871191
existe,6.292867761780472,7.128822564081578,6.867907458390915,6.74366609800943,6.923854118815429,7.147131933297278,6.959308295466201,6.816490927976566,7.1463292576688975,6.939381467237757,7.143553232894991,6.97561036443468,7.069516531642068,7.155872994689406,6.683418126794571,6.905195009914984,7.060690124249605,6.78189269788269,7.060679616129455,6.882658950528564,7.280178064182009,6.8538062463822245,7.275891326839091,7.2904674318000335,6.706318937652109,6.905842578774509,7.054949524332576,7.2223116828072245,6.954312281476689,6.749245988333449,7.2012695339830115,6.7348730617262325
vida,4.508381051881496,4.658953791658119,4.742909385108712,4.652440809907532,4.781697605005101,4.458009742080586,4.849095095119612,4.453281213166085,4.683596465375219,4.663298314989218,4.932137527039238,4.725415658642558,4.706211173390264,4.512168096677601,4.879240483117355,4.694456713412043,4.680977170534424,4.580320287610368,4.723003203324139,4.618913690850782,4.755380085366706,4.766512729419704,4.644002486702444,4.798826749830689,4.675667560141706,4.458393491521409,4.922585581198398,4.569069718200009,4.645862069030246,4.7709005635249815,4.769851569145997,4.416621851987787
comer,6.209486152841421,6.39187276086324,6.834571038123324,6.5700026039585895,6.7435108020335806,5.730065913510633,6.37738675001648,6.593347376662356,6.594260675368858,6.488795923849123,6.688178913665214,6.769273931436852,6.745902449964224,6.473654884661651,6.5839885753557805,6.342668011772104,6.8073756953020315,6.586583945561925,6.287489727895974,6.525984006589831,6.65935154520169,6.72705454074308,7.052747775524881,7.072743947955163,6.7551091018215415,6.38915183555612,6.570557157634742,6.241482429795498,6.791793351978915,6.764750174869414,6.409031450778835,5.965739974188365
hacia,7.125776884715576,7.085019941423186,7.053624604186009,7.1665229488294635,6.984972933871474,6.875198217813636,7.31974972220041,6.837544337174398,6.999725783477022,7.036231293227674,7.1028972272538615,6.895567656761144,7.199569659890266,6.890169828956401,7.03542754944026,7.083443241321303,7.102075340412459,6.465223088557657,7.332613331613096,6.982742409085546,7.327806113171263,7.074700077962419,6.688104661936971,7.18781327773995,7.482157834057168,6.905842578774509,7.246004761095286,6.839319430551119,7.148468295917647,7.052432247321195,7.047118854155753,7.1143626834311355
san,6.720311776607412,6.670076089360478,6.711338397699375,7.193191195911624,6.053669409608134,6.453984752737332,7.055935131155272,4.931949725297544,4.407188469496656,6.450329643021327,5.636253738969758,5.176930452362051,5.319256793320766,7.346928231452115,6.0557250571111245,5.549991235865125,5.666543787847029,5.1115995097273155,5.807916647634087,6.343662449795876,7.129355174447425,5.829995170796813,6.3013316868409595,5.819980979459795,6.999306062333583,5.989551846900354,6.147392472427176,4.867766850882468,4.935495361613288,3.833556422452994,5.323077558982649,5.445205536295413
manda,7.231137400373402,7.72259727082832,7.419084377680473,7.354121562724262,7.5014165499416885,7.211670454434849,7.1956970735304315,7.355487428709252,7.893543659499119,7.476182577407008,7.310230172541429,7.689810954192458,7.439049630524169,7.726417853157019,7.247001649071652,7.852576328859171,7.500522875861977,7.4178814646026865,7.540252696391342,7.324491702807602,7.709173669700367,7.259271354490389,7.706674242931545,7.905653070890267,7.448256282381487,8.234978526054451,7.575483962225528,7.627776790915388,7.014936903293124,7.665536720207603,7.334800926607534,7.887552571664617
hará,7.636602508481567,7.899527978987399,7.511457697811489,7.808376835001858,7.803283257385426,8.127961186309005,7.922745805766058,8.048634609269197,8.144858087780024,7.763864649858789,7.768537762023974,7.8263864891982085,7.874367701782015,7.806460560830556,7.8131321180282685,7.776590421881249,7.7184353777586345,7.669195892883593,8.233399876951285,8.055379211350395,7.905883963946422,7.7131888459845,7.632566270777823,7.765891128515108,8.210396334428385,7.436470829836679,7.993219162925507,7.2223116828072245,7.70808408385307,7.879110820505663,7.546110020274741,7.376726947898627
